Time;NCLK12;CKE;CKQ;RESETb;ADDR;DATA;R/Wb;AS;DTAC;VRAMCS
-2,319e-05;1;1;1;1;h834B;hFF;1;1;1;1
-2,318e-05;1;1;1;1;h834B;hFF;1;1;1;1
-2,317e-05;1;1;1;1;h834B;hFF;1;1;1;1
-2,316e-05;0;1;1;1;h834B;hFF;1;0;1;1
-2,315e-05;0;1;1;1;h834B;hFF;1;0;1;1
-2,314e-05;0;1;1;1;h834B;hFF;1;0;1;1
-2,313e-05;0;1;1;1;h834B;h07;1;0;1;1
-2,312e-05;1;1;0;1;h834B;h07;1;0;1;1
-2,311e-05;1;1;0;1;h834B;h07;1;0;1;1
-2,31e-05;1;1;0;1;h834B;h07;1;0;1;1
-2,309e-05;1;1;0;1;h834B;h07;1;0;1;1
-2,308e-05;0;1;0;1;h834B;h07;1;0;1;1
-2,307e-05;0;1;0;1;h834B;h07;1;0;1;1
-2,306e-05;0;1;0;1;h834B;h07;1;0;1;1
-2,305e-05;0;1;0;1;h834B;h07;1;0;1;1
-2,304e-05;1;0;0;1;h834B;h07;1;0;1;1
-2,303e-05;1;0;0;1;h834B;h07;1;0;0;1
-2,302e-05;1;0;0;1;h834B;h07;1;0;0;1
-2,301e-05;1;0;0;1;h834B;h07;1;0;0;1
-2,3e-05;0;0;0;1;h834B;h07;1;0;0;1
-2,299e-05;0;0;0;1;h834B;h07;1;0;0;1
-2,298e-05;0;0;0;1;h834B;h07;1;0;0;1
-2,297e-05;0;0;0;1;h834B;h07;1;0;0;1
-2,296e-05;0;0;1;1;h834B;h07;1;0;0;1
-2,295e-05;1;0;1;1;h834B;h07;1;0;0;1
-2,294e-05;1;0;1;1;h834B;h07;1;0;0;1
-2,293e-05;1;0;1;1;h834B;h07;1;0;0;1
-2,292e-05;1;0;1;1;h834B;h07;1;0;0;1
-2,291e-05;0;0;1;1;h834B;h07;1;0;0;1
-2,29e-05;0;0;1;1;h834B;h07;1;0;0;1
-2,289e-05;0;0;1;1;h834B;h07;1;0;0;1
-2,288e-05;0;1;1;1;h834B;h07;1;0;0;1
-2,287e-05;1;1;1;1;h834B;h07;1;0;0;1
-2,286e-05;1;1;1;1;h834B;h07;1;0;0;1
-2,285e-05;1;1;1;1;h834B;h07;1;0;0;1
-2,284e-05;1;1;1;1;h834B;h07;1;1;0;1
-2,283e-05;0;1;1;1;h834B;h07;1;1;0;1
-2,282e-05;0;1;1;1;h834B;h07;1;1;1;1
-2,281e-05;0;1;1;1;h834B;hFF;1;1;1;1
-2,28e-05;0;1;1;1;h834C;hFF;1;1;1;1
-2,279e-05;1;1;0;1;h834C;hFF;1;1;1;1
-2,278e-05;1;1;0;1;h834C;hFF;1;1;1;1
-2,277e-05;1;1;0;1;h834C;hFF;1;1;1;1
-2,276e-05;1;1;0;1;h834C;hFF;1;1;1;1
-2,275e-05;0;1;0;1;h834C;hFF;1;0;1;1
-2,274e-05;0;1;0;1;h834C;hFF;1;0;1;1
-2,273e-05;0;1;0;1;h834C;hFF;1;0;1;1
-2,272e-05;0;1;0;1;h834C;h1E;1;0;1;1
-2,271e-05;1;0;0;1;h834C;h1E;1;0;1;1
-2,27e-05;1;0;0;1;h834C;h1E;1;0;1;1
-2,269e-05;1;0;0;1;h834C;h1E;1;0;1;1
-2,268e-05;1;0;0;1;h834C;h1E;1;0;1;1
-2,267e-05;0;0;0;1;h834C;h1E;1;0;1;1
-2,266e-05;0;0;0;1;h834C;h1E;1;0;1;1
-2,265e-05;0;0;0;1;h834C;h1E;1;0;1;1
-2,264e-05;0;0;0;1;h834C;h1E;1;0;1;1
-2,263e-05;1;0;1;1;h834C;h1E;1;0;1;1
-2,262e-05;1;0;1;1;h834C;h1E;1;0;0;1
-2,261e-05;1;0;1;1;h834C;h1E;1;0;0;1
-2,26e-05;1;0;1;1;h834C;h1E;1;0;0;1
-2,259e-05;0;0;1;1;h834C;h1E;1;0;0;1
-2,258e-05;0;0;1;1;h834C;h1E;1;0;0;1
-2,257e-05;0;0;1;1;h834C;h1E;1;0;0;1
-2,256e-05;0;0;1;1;h834C;h1E;1;0;0;1
-2,255e-05;0;1;1;1;h834C;h1E;1;0;0;1
-2,254e-05;1;1;1;1;h834C;h1E;1;0;0;1
-2,253e-05;1;1;1;1;h834C;h1E;1;0;0;1
-2,252e-05;1;1;1;1;h834C;h1E;1;0;0;1
-2,251e-05;0;1;1;1;h834C;h1E;1;0;0;1
-2,25e-05;0;1;1;1;h834C;h1E;1;0;0;1
-2,249e-05;0;1;1;1;h834C;h1E;1;0;0;1
-2,248e-05;0;1;1;1;h834C;h1E;1;0;0;1
-2,247e-05;0;1;0;1;h834C;h1E;1;0;0;1
-2,246e-05;1;1;0;1;h834C;h1E;1;0;0;1
-2,245e-05;1;1;0;1;h834C;h1E;1;0;0;1
-2,244e-05;1;1;0;1;h834C;h1E;1;0;0;1
-2,243e-05;1;1;0;1;h834C;h1E;1;1;0;1
-2,242e-05;0;1;0;1;h834C;h1E;1;1;0;1
-2,241e-05;0;1;0;1;h834C;h1E;1;1;1;1
-2,24e-05;0;1;0;1;h834C;hFF;1;1;1;1
-2,239e-05;0;0;0;1;h834D;hFF;1;1;1;1
-2,238e-05;1;0;0;1;h834D;hFF;1;1;1;1
-2,237e-05;1;0;0;1;h834D;hFF;1;1;1;1
-2,236e-05;1;0;0;1;h834D;hFF;1;1;1;1
-2,235e-05;1;0;0;1;h834D;hFF;1;1;1;1
-2,234e-05;0;0;0;1;h834D;hFF;1;0;1;1
-2,233e-05;0;0;0;1;h834D;hFF;1;0;1;1
-2,232e-05;0;0;0;1;h834D;hFF;1;0;1;1
-2,231e-05;0;0;0;1;h834D;h82;1;0;1;1
-2,23e-05;1;0;1;1;h834D;h82;1;0;1;1
-2,229e-05;1;0;1;1;h834D;h82;1;0;1;1
-2,228e-05;1;0;1;1;h834D;h82;1;0;1;1
-2,227e-05;1;0;1;1;h834D;h82;1;0;1;1
-2,226e-05;0;0;1;1;h834D;h82;1;0;1;1
-2,225e-05;0;0;1;1;h834D;h82;1;0;1;1
-2,224e-05;0;0;1;1;h834D;h82;1;0;1;1
-2,223e-05;0;0;1;1;h834D;h82;1;0;1;1
-2,222e-05;1;1;1;1;h834D;h82;1;0;1;1
-2,221e-05;1;1;1;1;h834D;h82;1;0;0;1
-2,22e-05;1;1;1;1;h834D;h82;1;0;0;1
-2,219e-05;1;1;1;1;h834D;h82;1;0;0;1
-2,218e-05;0;1;1;1;h834D;h82;1;0;0;1
-2,217e-05;0;1;1;1;h834D;h82;1;0;0;1
-2,216e-05;0;1;1;1;h834D;h82;1;0;0;1
-2,215e-05;0;1;1;1;h834D;h82;1;0;0;1
-2,214e-05;1;1;0;1;h834D;h82;1;0;0;1
-2,213e-05;1;1;0;1;h834D;h82;1;0;0;1
-2,212e-05;1;1;0;1;h834D;h82;1;0;0;1
-2,211e-05;1;1;0;1;h834D;h82;1;0;0;1
-2,21e-05;0;1;0;1;h834D;h82;1;0;0;1
-2,209e-05;0;1;0;1;h834D;h82;1;0;0;1
-2,208e-05;0;1;0;1;h834D;h82;1;0;0;1
-2,207e-05;0;1;0;1;h834D;h82;1;0;0;1
-2,206e-05;0;0;0;1;h834D;h82;1;0;0;1
-2,205e-05;1;0;0;1;h834D;h82;1;0;0;1
-2,204e-05;1;0;0;1;h834D;h82;1;0;0;1
-2,203e-05;1;0;0;1;h834D;h82;1;0;0;1
-2,202e-05;1;0;0;1;h834D;h82;1;1;0;1
-2,201e-05;0;0;0;1;h834D;h82;1;1;0;1
-2,2e-05;0;0;0;1;h834D;h82;1;1;1;1
-2,199e-05;0;0;0;1;h1A00;hFF;1;1;1;1
-2,198e-05;0;0;1;1;h1E82;hFF;1;1;1;1
-2,197e-05;1;0;1;1;h1E82;hFF;1;1;1;1
-2,196e-05;1;0;1;1;h1E82;hFF;1;1;1;1
-2,195e-05;1;0;1;1;h1E82;hFF;1;1;1;1
-2,194e-05;1;0;1;1;h1E82;hFF;1;1;1;1
-2,193e-05;0;0;1;1;h1E82;hFF;1;1;1;1
-2,192e-05;0;0;1;1;h1E82;hFF;1;1;1;1
-2,191e-05;0;0;1;1;h1E82;hFF;1;1;1;1
-2,19e-05;0;0;1;1;h1E82;hFF;1;1;1;1
-2,189e-05;1;1;1;1;h1E82;hFF;1;1;1;1
-2,188e-05;1;1;1;1;h1E82;hFF;1;1;1;1
-2,187e-05;1;1;1;1;h1E82;hFF;1;1;1;1
-2,186e-05;1;1;1;1;h1E82;hFF;1;1;1;1
-2,185e-05;0;1;1;1;h1E82;hFF;1;0;1;1
-2,184e-05;0;1;1;1;h1E82;hFF;1;0;1;1
-2,183e-05;0;1;1;1;h1E82;hFF;1;0;1;1
-2,182e-05;0;1;1;1;h1E82;hFF;1;0;1;1
-2,181e-05;1;1;0;1;h1E82;hFF;1;0;1;1
-2,18e-05;1;1;0;1;h1E82;hD8;1;0;1;1
-2,179e-05;1;1;0;1;h1E82;h1C;1;0;1;1
-2,178e-05;1;1;0;1;h1E82;h1E;1;0;1;1
-2,177e-05;0;1;0;1;h1E82;h1E;1;0;1;1
-2,176e-05;0;1;0;1;h1E82;h1E;1;0;1;1
-2,175e-05;0;1;0;1;h1E82;h1E;1;0;1;1
-2,174e-05;0;1;0;1;h1E82;h1E;1;0;1;1
-2,173e-05;1;0;0;1;h1E82;h1E;1;0;1;1
-2,172e-05;1;0;0;1;h1E82;h1E;1;0;0;1
-2,171e-05;1;0;0;1;h1E82;h1E;1;0;0;1
-2,17e-05;1;0;0;1;h1E82;h1E;1;0;0;1
-2,169e-05;0;0;0;1;h1E82;h1E;1;0;0;1
-2,168e-05;0;0;0;1;h1E82;h1E;1;0;0;1
-2,167e-05;0;0;0;1;h1E82;h1E;1;0;0;1
-2,166e-05;0;0;0;1;h1E82;h1E;1;0;0;1
-2,165e-05;0;0;1;1;h1E82;h1E;1;0;0;1
-2,164e-05;1;0;1;1;h1E82;h1E;1;0;0;1
-2,163e-05;1;0;1;1;h1E82;h1E;1;0;0;1
-2,162e-05;1;0;1;1;h1E82;h1E;1;0;0;1
-2,161e-05;0;0;1;1;h1E82;h1E;1;0;0;1
-2,16e-05;0;0;1;1;h1E82;h1E;1;0;0;1
-2,159e-05;0;0;1;1;h1E82;h1E;1;0;0;1
-2,158e-05;0;0;1;1;h1E82;h1E;1;0;0;1
-2,157e-05;0;1;1;1;h1E82;h1E;1;0;0;1
-2,156e-05;1;1;1;1;h1E82;h1E;1;0;0;1
-2,155e-05;1;1;1;1;h1E82;h1E;1;0;0;1
-2,154e-05;1;1;1;1;h1E82;h1E;1;0;0;1
-2,153e-05;1;1;1;1;h1E82;h1E;1;1;0;1
-2,152e-05;0;1;1;1;h1E82;h1E;1;1;0;1
-2,151e-05;0;1;1;1;h1E82;h1E;1;1;1;1
-2,15e-05;0;1;1;1;h1E82;h1E;1;1;1;1
-2,149e-05;0;1;0;1;h1E83;h1E;1;1;1;1
-2,148e-05;1;1;0;1;h1E83;h1E;1;1;1;1
-2,147e-05;1;1;0;1;h1E83;h1E;1;1;1;1
-2,146e-05;1;1;0;1;h1E83;h1E;1;1;1;1
-2,145e-05;1;1;0;1;h1E83;h1E;1;1;1;1
-2,144e-05;0;1;0;1;h1E83;h1E;1;0;1;1
-2,143e-05;0;1;0;1;h1E83;h1E;1;0;1;1
-2,142e-05;0;1;0;1;h1E83;h1E;1;0;1;1
-2,141e-05;0;1;0;1;h1E83;h1E;1;0;1;1
-2,14e-05;1;0;0;1;h1E83;hDE;1;0;1;1
-2,139e-05;1;0;0;1;h1E83;hDE;1;0;1;1
-2,138e-05;1;0;0;1;h1E83;hBE;1;0;1;1
-2,137e-05;1;0;0;1;h1E83;hAE;1;0;1;1
-2,136e-05;0;0;0;1;h1E83;hAE;1;0;1;1
-2,135e-05;0;0;0;1;h1E83;hAE;1;0;1;1
-2,134e-05;0;0;0;1;h1E83;hAE;1;0;1;1
-2,133e-05;0;0;0;1;h1E83;hAE;1;0;1;1
-2,132e-05;1;0;1;1;h1E83;hAE;1;0;1;1
-2,131e-05;1;0;1;1;h1E83;hAE;1;0;0;1
-2,13e-05;1;0;1;1;h1E83;hAE;1;0;0;1
-2,129e-05;1;0;1;1;h1E83;hAE;1;0;0;1
-2,128e-05;0;0;1;1;h1E83;hAE;1;0;0;1
-2,127e-05;0;0;1;1;h1E83;hAE;1;0;0;1
-2,126e-05;0;0;1;1;h1E83;hAE;1;0;0;1
-2,125e-05;0;0;1;1;h1E83;hAE;1;0;0;1
-2,124e-05;0;1;1;1;h1E83;hAE;1;0;0;1
-2,123e-05;1;1;1;1;h1E83;hAE;1;0;0;1
-2,122e-05;1;1;1;1;h1E83;hAE;1;0;0;1
-2,121e-05;1;1;1;1;h1E83;hAE;1;0;0;1
-2,12e-05;0;1;1;1;h1E83;hAE;1;0;0;1
-2,119e-05;0;1;1;1;h1E83;hAE;1;0;0;1
-2,118e-05;0;1;1;1;h1E83;hAE;1;0;0;1
-2,117e-05;0;1;1;1;h1E83;hAE;1;0;0;1
-2,116e-05;0;1;0;1;h1E83;hAE;1;0;0;1
-2,115e-05;1;1;0;1;h1E83;hAE;1;0;0;1
-2,114e-05;1;1;0;1;h1E83;hAE;1;0;0;1
-2,113e-05;1;1;0;1;h1E83;hAE;1;0;0;1
-2,112e-05;1;1;0;1;h1E83;hAE;1;1;0;1
-2,111e-05;0;1;0;1;h1E83;hAE;1;1;0;1
-2,11e-05;0;1;0;1;h1E83;hAE;1;1;1;1
-2,109e-05;0;1;0;1;h0783;hAE;1;1;1;1
-2,108e-05;0;0;0;1;h834E;hAE;1;1;1;1
-2,107e-05;1;0;0;1;h834E;hAE;1;1;1;1
-2,106e-05;1;0;0;1;h834E;hAE;1;1;1;1
-2,105e-05;1;0;0;1;h834E;hAE;1;1;1;1
-2,104e-05;1;0;0;1;h834E;hAE;1;0;1;1
-2,103e-05;0;0;0;1;h834E;hAE;1;0;1;1
-2,102e-05;0;0;0;1;h834E;hAE;1;0;1;1
-2,101e-05;0;0;0;1;h834E;hAE;1;0;1;1
-2,1e-05;0;0;0;1;h834E;h4D;1;0;1;1
-2,099e-05;1;0;1;1;h834E;h4D;1;0;1;1
-2,098e-05;1;0;1;1;h834E;h4D;1;0;1;1
-2,097e-05;1;0;1;1;h834E;h4D;1;0;1;1
-2,096e-05;1;0;1;1;h834E;h4D;1;0;1;1
-2,095e-05;0;0;1;1;h834E;h4D;1;0;1;1
-2,094e-05;0;0;1;1;h834E;h4D;1;0;1;1
-2,093e-05;0;0;1;1;h834E;h4D;1;0;1;1
-2,092e-05;0;0;1;1;h834E;h4D;1;0;1;1
-2,091e-05;1;1;1;1;h834E;h4D;1;0;1;1
-2,09e-05;1;1;1;1;h834E;h4D;1;0;0;1
-2,089e-05;1;1;1;1;h834E;h4D;1;0;0;1
-2,088e-05;1;1;1;1;h834E;h4D;1;0;0;1
-2,087e-05;0;1;1;1;h834E;h4D;1;0;0;1
-2,086e-05;0;1;1;1;h834E;h4D;1;0;0;1
-2,085e-05;0;1;1;1;h834E;h4D;1;0;0;1
-2,084e-05;0;1;1;1;h834E;h4D;1;0;0;1
-2,083e-05;1;1;0;1;h834E;h4D;1;0;0;1
-2,082e-05;1;1;0;1;h834E;h4D;1;0;0;1
-2,081e-05;1;1;0;1;h834E;h4D;1;0;0;1
-2,08e-05;1;1;0;1;h834E;h4D;1;0;0;1
-2,079e-05;0;1;0;1;h834E;h4D;1;0;0;1
-2,078e-05;0;1;0;1;h834E;h4D;1;0;0;1
-2,077e-05;0;1;0;1;h834E;h4D;1;0;0;1
-2,076e-05;0;1;0;1;h834E;h4D;1;0;0;1
-2,075e-05;0;0;0;1;h834E;h4D;1;0;0;1
-2,074e-05;1;0;0;1;h834E;h4D;1;0;0;1
-2,073e-05;1;0;0;1;h834E;h4D;1;0;0;1
-2,072e-05;1;0;0;1;h834E;h4D;1;0;0;1
-2,071e-05;0;0;0;1;h834E;h4D;1;1;0;1
-2,07e-05;0;0;0;1;h834E;h4D;1;1;0;1
-2,069e-05;0;0;0;1;h834E;h4D;1;1;1;1
-2,068e-05;0;0;0;1;h834E;hAE;1;1;1;1
-2,067e-05;0;0;1;1;h834F;hAE;1;1;1;1
-2,066e-05;1;0;1;1;h834F;hAE;1;1;1;1
-2,065e-05;1;0;1;1;h834F;hAE;1;1;1;1
-2,064e-05;1;0;1;1;h834F;hAE;1;1;1;1
-2,063e-05;1;0;1;1;h834F;hAE;1;1;1;1
-2,062e-05;0;0;1;1;h834F;hAE;1;0;1;1
-2,061e-05;0;0;1;1;h834F;hAE;1;0;1;1
-2,06e-05;0;0;1;1;h834F;h06;1;0;1;1
-2,059e-05;0;0;1;1;h834F;h07;1;0;1;1
-2,058e-05;1;1;1;1;h834F;h07;1;0;1;1
-2,057e-05;1;1;1;1;h834F;h07;1;0;1;1
-2,056e-05;1;1;1;1;h834F;h07;1;0;1;1
-2,055e-05;1;1;1;1;h834F;h07;1;0;1;1
-2,054e-05;0;1;1;1;h834F;h07;1;0;1;1
-2,053e-05;0;1;1;1;h834F;h07;1;0;1;1
-2,052e-05;0;1;1;1;h834F;h07;1;0;1;1
-2,051e-05;0;1;1;1;h834F;h07;1;0;1;1
-2,05e-05;1;1;0;1;h834F;h07;1;0;1;1
-2,049e-05;1;1;0;1;h834F;h07;1;0;0;1
-2,048e-05;1;1;0;1;h834F;h07;1;0;0;1
-2,047e-05;1;1;0;1;h834F;h07;1;0;0;1
-2,046e-05;0;1;0;1;h834F;h07;1;0;0;1
-2,045e-05;0;1;0;1;h834F;h07;1;0;0;1
-2,044e-05;0;1;0;1;h834F;h07;1;0;0;1
-2,043e-05;0;1;0;1;h834F;h07;1;0;0;1
-2,042e-05;1;0;0;1;h834F;h07;1;0;0;1
-2,041e-05;1;0;0;1;h834F;h07;1;0;0;1
-2,04e-05;1;0;0;1;h834F;h07;1;0;0;1
-2,039e-05;1;0;0;1;h834F;h07;1;0;0;1
-2,038e-05;0;0;0;1;h834F;h07;1;0;0;1
-2,037e-05;0;0;0;1;h834F;h07;1;0;0;1
-2,036e-05;0;0;0;1;h834F;h07;1;0;0;1
-2,035e-05;0;0;0;1;h834F;h07;1;0;0;1
-2,034e-05;0;0;1;1;h834F;h07;1;0;0;1
-2,033e-05;1;0;1;1;h834F;h07;1;0;0;1
-2,032e-05;1;0;1;1;h834F;h07;1;0;0;1
-2,031e-05;1;0;1;1;h834F;h07;1;0;0;1
-2,03e-05;0;0;1;1;h834F;h07;1;1;0;1
-2,029e-05;0;0;1;1;h834F;h07;1;1;1;1
-2,028e-05;0;0;1;1;h834F;h07;1;1;1;1
-2,027e-05;0;0;1;1;h8350;hAE;1;1;1;1
-2,026e-05;0;1;1;1;h8350;hEF;1;1;1;1
-2,025e-05;1;1;1;1;h8350;hEF;1;1;1;1
-2,024e-05;1;1;1;1;h8350;hEF;1;1;1;1
-2,023e-05;1;1;1;1;h8350;hEF;1;1;1;1
-2,022e-05;1;1;1;1;h8350;hEF;1;0;1;1
-2,021e-05;0;1;1;1;h8350;hEF;1;0;1;1
-2,02e-05;0;1;1;1;h8350;hEF;1;0;1;1
-2,019e-05;0;1;1;1;h8350;h3F;1;0;1;1
-2,018e-05;0;1;0;1;h8350;h1E;1;0;1;1
-2,017e-05;1;1;0;1;h8350;h1E;1;0;1;1
-2,016e-05;1;1;0;1;h8350;h1E;1;0;1;1
-2,015e-05;1;1;0;1;h8350;h1E;1;0;1;1
-2,014e-05;1;1;0;1;h8350;h1E;1;0;1;1
-2,013e-05;0;1;0;1;h8350;h1E;1;0;1;1
-2,012e-05;0;1;0;1;h8350;h1E;1;0;1;1
-2,011e-05;0;1;0;1;h8350;h1E;1;0;1;1
-2,01e-05;0;1;0;1;h8350;h1E;1;0;1;1
-2,009e-05;1;0;0;1;h8350;h1E;1;0;1;1
-2,008e-05;1;0;0;1;h8350;h1E;1;0;0;1
-2,007e-05;1;0;0;1;h8350;h1E;1;0;0;1
-2,006e-05;1;0;0;1;h8350;h1E;1;0;0;1
-2,005e-05;0;0;0;1;h8350;h1E;1;0;0;1
-2,004e-05;0;0;0;1;h8350;h1E;1;0;0;1
-2,003e-05;0;0;0;1;h8350;h1E;1;0;0;1
-2,002e-05;0;0;0;1;h8350;h1E;1;0;0;1
-2,001e-05;1;0;1;1;h8350;h1E;1;0;0;1
-2e-05;1;0;1;1;h8350;h1E;1;0;0;1
-1,999e-05;1;0;1;1;h8350;h1E;1;0;0;1
-1,998e-05;1;0;1;1;h8350;h1E;1;0;0;1
-1,997e-05;0;0;1;1;h8350;h1E;1;0;0;1
-1,996e-05;0;0;1;1;h8350;h1E;1;0;0;1
-1,995e-05;0;0;1;1;h8350;h1E;1;0;0;1
-1,994e-05;0;0;1;1;h8350;h1E;1;0;0;1
-1,993e-05;1;1;1;1;h8350;h1E;1;0;0;1
-1,992e-05;1;1;1;1;h8350;h1E;1;0;0;1
-1,991e-05;1;1;1;1;h8350;h1E;1;0;0;1
-1,99e-05;1;1;1;1;h8350;h1E;1;0;0;1
-1,989e-05;0;1;1;1;h8350;h1E;1;1;0;1
-1,988e-05;0;1;1;1;h8350;h1E;1;1;1;1
-1,987e-05;0;1;1;1;h8350;h1E;1;1;1;1
-1,986e-05;0;1;1;1;h8350;hEF;1;1;1;1
-1,985e-05;0;1;0;1;h8351;hFF;1;1;1;1
-1,984e-05;1;1;0;1;h8351;hFF;1;1;1;1
-1,983e-05;1;1;0;1;h8351;hFF;1;1;1;1
-1,982e-05;1;1;0;1;h8351;hFF;1;1;1;1
-1,981e-05;1;1;0;1;h8351;hFF;1;0;1;1
-1,98e-05;0;1;0;1;h8351;hFF;1;0;1;1
-1,979e-05;0;1;0;1;h8351;hFF;1;0;1;1
-1,978e-05;0;1;0;1;h8351;h81;1;0;1;1
-1,977e-05;0;0;0;1;h8351;h80;1;0;1;1
-1,976e-05;1;0;0;1;h8351;h80;1;0;1;1
-1,975e-05;1;0;0;1;h8351;h80;1;0;1;1
-1,974e-05;1;0;0;1;h8351;h80;1;0;1;1
-1,973e-05;1;0;0;1;h8351;h80;1;0;1;1
-1,972e-05;0;0;0;1;h8351;h80;1;0;1;1
-1,971e-05;0;0;0;1;h8351;h80;1;0;1;1
-1,97e-05;0;0;0;1;h8351;h80;1;0;1;1
-1,969e-05;0;0;0;1;h8351;h80;1;0;1;1
-1,968e-05;1;0;1;1;h8351;h80;1;0;1;1
-1,967e-05;1;0;1;1;h8351;h80;1;0;0;1
-1,966e-05;1;0;1;1;h8351;h80;1;0;0;1
-1,965e-05;1;0;1;1;h8351;h80;1;0;0;1
-1,964e-05;0;0;1;1;h8351;h80;1;0;0;1
-1,963e-05;0;0;1;1;h8351;h80;1;0;0;1
-1,962e-05;0;0;1;1;h8351;h80;1;0;0;1
-1,961e-05;0;0;1;1;h8351;h80;1;0;0;1
-1,96e-05;1;1;1;1;h8351;h80;1;0;0;1
-1,959e-05;1;1;1;1;h8351;h80;1;0;0;1
-1,958e-05;1;1;1;1;h8351;h80;1;0;0;1
-1,957e-05;1;1;1;1;h8351;h80;1;0;0;1
-1,956e-05;0;1;1;1;h8351;h80;1;0;0;1
-1,955e-05;0;1;1;1;h8351;h80;1;0;0;1
-1,954e-05;0;1;1;1;h8351;h80;1;0;0;1
-1,953e-05;0;1;1;1;h8351;h80;1;0;0;1
-1,952e-05;1;1;0;1;h8351;h80;1;0;0;1
-1,951e-05;1;1;0;1;h8351;h80;1;0;0;1
-1,95e-05;1;1;0;1;h8351;h80;1;0;0;1
-1,949e-05;1;1;0;1;h8351;h80;1;0;0;1
-1,948e-05;0;1;0;1;h8351;h80;1;1;0;1
-1,947e-05;0;1;0;1;h8351;h80;1;1;1;1
-1,946e-05;0;1;0;1;h8351;h80;1;1;1;1
-1,945e-05;0;1;0;1;h1E00;hFF;1;1;1;1
-1,944e-05;1;0;0;1;h1E80;hFF;1;1;1;1
-1,943e-05;1;0;0;1;h1E80;hFF;1;1;1;1
-1,942e-05;1;0;0;1;h1E80;hFF;1;1;1;1
-1,941e-05;1;0;0;1;h1E80;hFF;1;1;1;1
-1,94e-05;0;0;0;1;h1E80;hFF;1;1;1;1
-1,939e-05;0;0;0;1;h1E80;hFF;1;1;1;1
-1,938e-05;0;0;0;1;h1E80;hFF;1;1;1;1
-1,937e-05;0;0;0;1;h1E80;hFF;1;1;1;1
-1,936e-05;0;0;1;1;h1E80;hFF;1;1;1;1
-1,935e-05;1;0;1;1;h1E80;hFF;1;1;1;1
-1,934e-05;1;0;1;1;h1E80;hFF;1;1;1;1
-1,933e-05;1;0;1;1;h1E80;hFF;1;1;1;1
-1,932e-05;1;0;1;1;h1E80;hFF;1;0;1;1
-1,931e-05;0;0;1;1;h1E80;hFF;1;0;1;1
-1,93e-05;0;0;1;1;h1E80;hFF;1;0;1;1
-1,929e-05;0;0;1;1;h1E80;hFF;1;0;1;1
-1,928e-05;0;1;1;1;h1E80;hFF;1;0;1;1
-1,927e-05;1;1;1;1;h1E80;hFF;1;0;1;1
-1,926e-05;1;1;1;1;h1E80;hFC;1;0;1;1
-1,925e-05;1;1;1;1;h1E80;h1E;1;0;1;1
-1,924e-05;1;1;1;1;h1E80;h1E;1;0;1;1
-1,923e-05;0;1;1;1;h1E80;h1E;1;0;1;1
-1,922e-05;0;1;1;1;h1E80;h1E;1;0;1;1
-1,921e-05;0;1;1;1;h1E80;h1E;1;0;1;1
-1,92e-05;0;1;1;1;h1E80;h1E;1;0;1;1
-1,919e-05;1;1;0;1;h1E80;h1E;1;0;1;1
-1,918e-05;1;1;0;1;h1E80;h1E;1;0;0;1
-1,917e-05;1;1;0;1;h1E80;h1E;1;0;0;1
-1,916e-05;1;1;0;1;h1E80;h1E;1;0;0;1
-1,915e-05;0;1;0;1;h1E80;h1E;1;0;0;1
-1,914e-05;0;1;0;1;h1E80;h1E;1;0;0;1
-1,913e-05;0;1;0;1;h1E80;h1E;1;0;0;1
-1,912e-05;0;1;0;1;h1E80;h1E;1;0;0;1
-1,911e-05;1;0;0;1;h1E80;h1E;1;0;0;1
-1,91e-05;1;0;0;1;h1E80;h1E;1;0;0;1
-1,909e-05;1;0;0;1;h1E80;h1E;1;0;0;1
-1,908e-05;1;0;0;1;h1E80;h1E;1;0;0;1
-1,907e-05;0;0;0;1;h1E80;h1E;1;0;0;1
-1,906e-05;0;0;0;1;h1E80;h1E;1;0;0;1
-1,905e-05;0;0;0;1;h1E80;h1E;1;0;0;1
-1,904e-05;0;0;0;1;h1E80;h1E;1;0;0;1
-1,903e-05;0;0;1;1;h1E80;h1E;1;0;0;1
-1,902e-05;1;0;1;1;h1E80;h1E;1;0;0;1
-1,901e-05;1;0;1;1;h1E80;h1E;1;0;0;1
-1,9e-05;1;0;1;1;h1E80;h1E;1;0;0;1
-1,899e-05;0;0;1;1;h1E80;h1E;1;1;0;1
-1,898e-05;0;0;1;1;h1E80;h1E;1;1;1;1
-1,897e-05;0;0;1;1;h1E80;h1E;1;1;1;1
-1,896e-05;0;0;1;1;h1E80;h1E;1;1;1;1
-1,895e-05;0;1;1;1;h1E81;h1E;1;1;1;1
-1,894e-05;1;1;1;1;h1E81;h1E;1;1;1;1
-1,893e-05;1;1;1;1;h1E81;h1E;1;1;1;1
-1,892e-05;1;1;1;1;h1E81;h1E;1;1;1;1
-1,891e-05;1;1;1;1;h1E81;h1E;1;0;1;1
-1,89e-05;0;1;1;1;h1E81;h1E;1;0;1;1
-1,889e-05;0;1;1;1;h1E81;h1E;1;0;1;1
-1,888e-05;0;1;1;1;h1E81;h1E;1;0;1;1
-1,887e-05;0;1;0;1;h1E81;h1E;1;0;1;1
-1,886e-05;1;1;0;1;h1E81;hDE;1;0;1;1
-1,885e-05;1;1;0;1;h1E81;hDE;1;0;1;1
